vol age siteclass species area
5 8 IV lehti 1139.12754467155
6 8 IV lehti 0
7 8 IV lehti 0
8 8 IV lehti 0
9 8 IV lehti 0
10 8 IV lehti 0
11 8 IV lehti 0
1 9 IV lehti 0
2 9 IV lehti 0
3 9 IV lehti 0
4 9 IV lehti 0
5 9 IV lehti 0
6 9 IV lehti 372.80064848068
7 9 IV lehti 0
8 9 IV lehti 0
9 9 IV lehti 0
10 9 IV lehti 0
11 9 IV lehti 0
1 10 IV lehti 0
2 10 IV lehti 0
3 10 IV lehti 301.314833527859
4 10 IV lehti 0
5 10 IV lehti 0
6 10 IV lehti 0
7 10 IV lehti 0
8 10 IV lehti 0
9 10 IV lehti 0
10 10 IV lehti 0
11 10 IV lehti 0
1 11 IV lehti 0
2 11 IV lehti 0
3 11 IV lehti 588.491210013206
4 11 IV lehti 738.484125802804
5 11 IV lehti 0
6 11 IV lehti 0
7 11 IV lehti 0
8 11 IV lehti 0
9 11 IV lehti 0
10 11 IV lehti 0
11 11 IV lehti 0
1 12 IV lehti 0
2 12 IV lehti 0
3 12 IV lehti 0
4 12 IV lehti 0
5 12 IV lehti 0
6 12 IV lehti 0
7 12 IV lehti 0
8 12 IV lehti 0
9 12 IV lehti 0
10 12 IV lehti 0
11 12 IV lehti 0
1 13 IV lehti 0
2 13 IV lehti 0
3 13 IV lehti 0
4 13 IV lehti 0
5 13 IV lehti 0
6 13 IV lehti 0
7 13 IV lehti 0
8 13 IV lehti 0
9 13 IV lehti 0
10 13 IV lehti 0
11 13 IV lehti 0
1 14 IV lehti 0
2 14 IV lehti 0
3 14 IV lehti 0
4 14 IV lehti 0
5 14 IV lehti 0
6 14 IV lehti 0
7 14 IV lehti 0
8 14 IV lehti 0
9 14 IV lehti 0
10 14 IV lehti 0
11 14 IV lehti 0
1 15 IV lehti 0
2 15 IV lehti 0
3 15 IV lehti 0
4 15 IV lehti 0
5 15 IV lehti 0
6 15 IV lehti 0
7 15 IV lehti 0
8 15 IV lehti 0
9 15 IV lehti 0
10 15 IV lehti 0
11 15 IV lehti 0
1 16 IV lehti 0
2 16 IV lehti 0
3 16 IV lehti 0
4 16 IV lehti 0
5 16 IV lehti 0
6 16 IV lehti 215.232882606596
7 16 IV lehti 0
8 16 IV lehti 0
9 16 IV lehti 0
10 16 IV lehti 0
11 16 IV lehti 0
1 17 IV lehti 0
2 17 IV lehti 0
3 17 IV lehti 0
4 17 IV lehti 0
5 17 IV lehti 0
6 17 IV lehti 0
7 17 IV lehti 0
8 17 IV lehti 0
9 17 IV lehti 0
10 17 IV lehti 0
11 17 IV lehti 0
1 18 IV lehti 0
2 18 IV lehti 0
3 18 IV lehti 0
4 18 IV lehti 0
5 18 IV lehti 0
6 18 IV lehti 0
7 18 IV lehti 0
8 18 IV lehti 0
9 18 IV lehti 0
10 18 IV lehti 0
11 18 IV lehti 0
1 19 IV lehti 0
2 19 IV lehti 0
3 19 IV lehti 0
4 19 IV lehti 0
5 19 IV lehti 0
6 19 IV lehti 0
7 19 IV lehti 0
8 19 IV lehti 0
9 19 IV lehti 0
10 19 IV lehti 0
11 19 IV lehti 0
1 20 IV lehti 0
2 20 IV lehti 0
3 20 IV lehti 0
4 20 IV lehti 0
5 20 IV lehti 0
6 20 IV lehti 0
7 20 IV lehti 0
8 20 IV lehti 0
9 20 IV lehti 0
10 20 IV lehti 0
11 20 IV lehti 0
1 21 IV lehti 0
2 21 IV lehti 0
3 21 IV lehti 0
4 21 IV lehti 0
5 21 IV lehti 0
6 21 IV lehti 0
7 21 IV lehti 0
8 21 IV lehti 0
9 21 IV lehti 0
10 21 IV lehti 0
11 21 IV lehti 0
1 22 IV lehti 0
2 22 IV lehti 0
3 22 IV lehti 0
4 22 IV lehti 0
5 22 IV lehti 0
6 22 IV lehti 0
7 22 IV lehti 0
8 22 IV lehti 0
9 22 IV lehti 0
10 22 IV lehti 0
11 22 IV lehti 0
1 23 IV lehti 0
2 23 IV lehti 0
3 23 IV lehti 0
4 23 IV lehti 0
5 23 IV lehti 0
6 23 IV lehti 0
7 23 IV lehti 0
8 23 IV lehti 0
9 23 IV lehti 0
10 23 IV lehti 0
11 23 IV lehti 0
1 24 IV lehti 0
2 24 IV lehti 0
3 24 IV lehti 0
4 24 IV lehti 0
5 24 IV lehti 0
6 24 IV lehti 0
7 24 IV lehti 0
8 24 IV lehti 0
9 24 IV lehti 0
10 24 IV lehti 0
11 24 IV lehti 0
1 25 IV lehti 0
2 25 IV lehti 0
3 25 IV lehti 0
4 25 IV lehti 0
5 25 IV lehti 0
6 25 IV lehti 0
7 25 IV lehti 0
8 25 IV lehti 0
9 25 IV lehti 0
10 25 IV lehti 0
11 25 IV lehti 0
1 1 I manty 309890.005619736
2 1 I manty 3976.40311105843
3 1 I manty 0
4 1 I manty 0
5 1 I manty 0
6 1 I manty 0
7 1 I manty 0
8 1 I manty 0
9 1 I manty 0
10 1 I manty 0
11 1 I manty 0
1 2 I manty 32067.4767819003
2 2 I manty 30877.0629425187
3 2 I manty 9295.93968939105
4 2 I manty 2836.97865369528
5 2 I manty 283.873164374142
6 2 I manty 0
7 2 I manty 0
8 2 I manty 0
9 2 I manty 0
10 2 I manty 0
11 2 I manty 0
1 3 I manty 1092.73975366657
2 3 I manty 13014.9657154204
3 3 I manty 35998.3968796184
4 3 I manty 52384.0771554775
5 3 I manty 34058.4720396523
6 3 I manty 19121.0082741765
7 3 I manty 5101.03953306365
8 3 I manty 0
9 3 I manty 324.734679877234
10 3 I manty 0
11 3 I manty 0
1 4 I manty 0
2 4 I manty 731.866697942691
3 4 I manty 7036.61432252899
4 4 I manty 29969.8727783436
5 4 I manty 47696.0662665103
6 4 I manty 66238.6116949574
7 4 I manty 34420.3948978224
8 4 I manty 11182.7929733985
9 4 I manty 2298.44942134096
10 4 I manty 281.937364851906
11 4 I manty 0
1 5 I manty 0
2 5 I manty 0
3 5 I manty 1147.07282679051
4 5 I manty 6029.96241473744
5 5 I manty 36104.3876180737
6 5 I manty 64724.7733788841
7 5 I manty 66552.6293635886
8 5 I manty 41891.3902055049
9 5 I manty 15120.4155421042
10 5 I manty 1292.83865928224
11 5 I manty 868.767152099667
1 6 I manty 0
2 6 I manty 715.722166125693
3 6 I manty 444.105416712918
4 6 I manty 2040.53841062745
5 6 I manty 15521.0887924409
6 6 I manty 38416.3435875176
7 6 I manty 83977.249544111
8 6 I manty 40939.3196002454
9 6 I manty 28400.3414051268
10 6 I manty 8168.19372085612
11 6 I manty 1720.86101685126
1 7 I manty 0
2 7 I manty 0
3 7 I manty 0
4 7 I manty 808.236749430486
5 7 I manty 4763.86100731747
6 7 I manty 26793.058052779
7 7 I manty 62122.5294243948
8 7 I manty 62270.2463740219
9 7 I manty 29632.9787190132
10 7 I manty 16283.8188010828
11 7 I manty 4278.43591720781
1 8 I manty 0
2 8 I manty 0
3 8 I manty 0
4 8 I manty 626.720801710096
5 8 I manty 2461.08152680847
6 8 I manty 10919.4699309199
7 8 I manty 30073.2457029692
8 8 I manty 46734.3677859541
9 8 I manty 46936.7193355311
10 8 I manty 19439.4166743479
11 8 I manty 6903.87903869267
1 9 I manty 0
2 9 I manty 0
3 9 I manty 0
4 9 I manty 280.996775128602
5 9 I manty 1259.90959411124
6 9 I manty 3857.43691712407
7 9 I manty 16605.6199383934
8 9 I manty 27677.677825802
9 9 I manty 34597.0127290391
10 9 I manty 21406.8688882365
11 9 I manty 8862.66256915528
1 10 I manty 0
2 10 I manty 0
3 10 I manty 0
4 10 I manty 0
5 10 I manty 705.614478430505
6 10 I manty 2455.40438238654
7 10 I manty 9499.43077669138
8 10 I manty 20261.751288417
9 10 I manty 16702.8559915607
10 10 I manty 13293.3870503657
11 10 I manty 7945.27426170627
1 11 I manty 347.515000712364
2 11 I manty 0
3 11 I manty 0
4 11 I manty 348.857355734055
5 11 I manty 310.402394701738
6 11 I manty 5009.41544024605
7 11 I manty 6221.86930000564
8 11 I manty 13404.7098644579
9 11 I manty 19789.6796361423
10 11 I manty 10790.005760176
11 11 I manty 7182.88290168362
1 12 I manty 0
2 12 I manty 0
3 12 I manty 348.438675299131
4 12 I manty 0
5 12 I manty 360.997022710417
6 12 I manty 1633.84753176323
7 12 I manty 5838.02018132852
8 12 I manty 16874.0512007792
9 12 I manty 14873.6164246199
10 12 I manty 15033.2122239433
11 12 I manty 9853.21795483608
1 13 I manty 0
2 13 I manty 350.155163565171
3 13 I manty 615.2817505723
4 13 I manty 659.042242445849
5 13 I manty 0
6 13 I manty 2182.02174022661
7 13 I manty 6666.11448022053
8 13 I manty 11163.0403512631
9 13 I manty 20114.1386161237
10 13 I manty 15207.0088061675
11 13 I manty 13782.2169815658
1 14 I manty 0
2 14 I manty 662.2261044897
3 14 I manty 0
4 14 I manty 352.111787411957
5 14 I manty 0
6 14 I manty 1361.09547544352
7 14 I manty 3995.52101195489
8 14 I manty 8345.00003449759
9 14 I manty 15650.1818187153
10 14 I manty 15606.6075757997
11 14 I manty 15689.1598858592
1 15 I manty 254.98354812597
2 15 I manty 324.333207081791
3 15 I manty 0
4 15 I manty 0
5 15 I manty 301.100538202301
6 15 I manty 944.862280233797
7 15 I manty 1680.1920430183
8 15 I manty 10560.2310576586
9 15 I manty 15868.0623353783
10 15 I manty 16183.3642531115
11 15 I manty 16885.9164685221
1 16 I manty 295.81726453702
2 16 I manty 322.018540508421
3 16 I manty 695.033431464141
4 16 I manty 787.680640979406
5 16 I manty 0
6 16 I manty 0
7 16 I manty 3224.92796531042
8 16 I manty 5828.5461545982
9 16 I manty 9941.65104032741
10 16 I manty 13139.346685624
11 16 I manty 18879.4204969925
1 17 I manty 378.9277533069
2 17 I manty 337.376625928073
3 17 I manty 1156.89480958271
4 17 I manty 0
5 17 I manty 0
6 17 I manty 1689.78897941239
7 17 I manty 3151.99443839142
8 17 I manty 5644.65381515437
9 17 I manty 9276.79991188994
10 17 I manty 11832.9788585775
11 17 I manty 20452.3299307797
1 18 I manty 703.163332454529
2 18 I manty 0
3 18 I manty 819.035250348186
4 18 I manty 604.680669040241
5 18 I manty 0
6 18 I manty 0
7 18 I manty 2672.62503483769
8 18 I manty 4037.17170408515
9 18 I manty 9143.48183763692
10 18 I manty 12861.8171699465
11 18 I manty 21051.0176437604
1 19 I manty 672.900414217625
2 19 I manty 745.270174067708
3 19 I manty 280.101457255988
4 19 I manty 252.615397834924
5 19 I manty 225.883223415376
6 19 I manty 335.769692763002
7 19 I manty 1436.0598776854
8 19 I manty 2620.88039384946
9 19 I manty 10183.5301510507
10 19 I manty 9041.12522647174
11 19 I manty 15091.6107441348
1 20 I manty 301.742458686005
2 20 I manty 365.130467131465
3 20 I manty 301.698293938551
4 20 I manty 566.01433216582
5 20 I manty 0
6 20 I manty 299.228100785716
7 20 I manty 1821.96325421521
8 20 I manty 2619.7564623936
9 20 I manty 3967.09055520265
10 20 I manty 5222.73601083461
11 20 I manty 19738.4647348224
1 21 I manty 0
2 21 I manty 0
3 21 I manty 678.359899310571
4 21 I manty 0
5 21 I manty 726.596652268614
6 21 I manty 281.88796750839
7 21 I manty 781.897686165577
8 21 I manty 2064.06782503724
9 21 I manty 2166.65060368521
10 21 I manty 5691.73626198965
11 21 I manty 14261.565038955
1 22 I manty 330.043600330665
2 22 I manty 928.250356366434
3 22 I manty 0
4 22 I manty 362.715828187468
5 22 I manty 649.362768930874
6 22 I manty 298.958992191924
7 22 I manty 631.928386105144
8 22 I manty 2999.75217666944
9 22 I manty 3341.19965036071
10 22 I manty 4522.93697838739
11 22 I manty 15924.6886315826
1 23 I manty 0
2 23 I manty 0
3 23 I manty 254.598819381915
4 23 I manty 0
5 23 I manty 0
6 23 I manty 0
7 23 I manty 663.567328962252
8 23 I manty 1406.39250573568
9 23 I manty 4943.88877878181
10 23 I manty 2798.58613858887
11 23 I manty 11527.4987303072
1 24 I manty 317.112547961261
2 24 I manty 0
3 24 I manty 252.368076263823
4 24 I manty 0
5 24 I manty 0
6 24 I manty 0
7 24 I manty 506.737430419964
8 24 I manty 1160.54437094827
9 24 I manty 1793.72159468996
10 24 I manty 2886.24440303365
11 24 I manty 4459.90306809208
1 25 I manty 0
2 25 I manty 359.884389088296
3 25 I manty 0
4 25 I manty 0
5 25 I manty 397.25403056713
6 25 I manty 677.267159240721
7 25 I manty 1144.64094101953
8 25 I manty 1981.53954895845
9 25 I manty 6741.66610984701
10 25 I manty 6446.11847223326
11 25 I manty 14970.6585679589
1 1 II manty 260338.661527527
2 1 II manty 3570.20771484026
3 1 II manty 0
4 1 II manty 0
5 1 II manty 0
6 1 II manty 0
7 1 II manty 0
8 1 II manty 0
9 1 II manty 0
10 1 II manty 0
11 1 II manty 0
1 2 II manty 44715.8897596852
2 2 II manty 30227.1297245899
3 2 II manty 6024.58940302908
4 2 II manty 1492.1684295645
5 2 II manty 320.006465351978
6 2 II manty 0
7 2 II manty 0
8 2 II manty 0
9 2 II manty 0
10 2 II manty 0
11 2 II manty 0
1 3 II manty 8540.50778084755
2 3 II manty 22148.8830816609
3 3 II manty 23651.7135949071
4 3 II manty 38537.0385087613
5 3 II manty 10431.896784035
6 3 II manty 3319.76137075482
7 3 II manty 0
8 3 II manty 0
9 3 II manty 0
10 3 II manty 0
11 3 II manty 0
1 4 II manty 366.057944156584
2 4 II manty 4638.44496899346
3 4 II manty 17052.8605504779
4 4 II manty 43424.3590603521
5 4 II manty 44808.1499761393
6 4 II manty 25704.122413016
7 4 II manty 10370.3887380982
8 4 II manty 1497.4546152883
9 4 II manty 0
10 4 II manty 0
11 4 II manty 0
1 5 II manty 0
2 5 II manty 1699.02479017761
3 5 II manty 4236.60442801408
4 5 II manty 28944.4346003252
5 5 II manty 44038.1727685196
6 5 II manty 46706.5415014803
7 5 II manty 25740.1702344868
8 5 II manty 9876.10153757506
9 5 II manty 1534.24610578374
10 5 II manty 0
11 5 II manty 0
1 6 II manty 0
2 6 II manty 285.764155258752
3 6 II manty 1268.10542776182
4 6 II manty 13996.604467521
5 6 II manty 35581.0341883053
6 6 II manty 55231.1334848225
7 6 II manty 48727.6154770786
8 6 II manty 20745.9096000027
9 6 II manty 5557.3649536564
10 6 II manty 839.546097510374
11 6 II manty 0
1 7 II manty 0
2 7 II manty 0
3 7 II manty 1976.55825309464
4 7 II manty 5287.22649728765
5 7 II manty 29326.0081317739
6 7 II manty 67696.1332049744
7 7 II manty 65991.3156825114
8 7 II manty 30475.4686469872
9 7 II manty 14498.4085120708
10 7 II manty 642.275781676772
11 7 II manty 0
1 8 II manty 0
2 8 II manty 0
3 8 II manty 641.630577341129
4 8 II manty 5261.98417220829
5 8 II manty 11333.8439302427
6 8 II manty 38922.9759350959
7 8 II manty 37806.4159426123
8 8 II manty 31308.0994506553
9 8 II manty 16229.2304038255
10 8 II manty 1967.47630988825
11 8 II manty 930.194877374401
1 9 II manty 0
2 9 II manty 0
3 9 II manty 295.898177168587
4 9 II manty 343.272683239268
5 9 II manty 11063.0721400828
6 9 II manty 19767.8154935509
7 9 II manty 30653.8991746662
8 9 II manty 28645.2227615835
9 9 II manty 14975.0731180724
10 9 II manty 3992.17439499896
11 9 II manty 910.06352008538
1 10 II manty 0
2 10 II manty 0
3 10 II manty 0
4 10 II manty 1563.19769203218
5 10 II manty 5613.9413781323
6 10 II manty 15489.4248070238
7 10 II manty 25351.3002564156
8 10 II manty 21314.9897586104
9 10 II manty 8240.39130786444
10 10 II manty 4779.19667368818
11 10 II manty 609.506282648154
1 11 II manty 0
2 11 II manty 0
3 11 II manty 333.167917093071
4 11 II manty 657.701804716384
5 11 II manty 3614.50607479062
6 11 II manty 9298.50074839768
7 11 II manty 15430.821493805
8 11 II manty 18286.4938471111
9 11 II manty 15774.1875175757
10 11 II manty 5902.95351879842
11 11 II manty 1080.18620434908
1 12 II manty 0
2 12 II manty 356.450200371612
3 12 II manty 0
4 12 II manty 1786.44348981302
5 12 II manty 2468.04138637593
6 12 II manty 6826.2820999471
7 12 II manty 15472.6102848662
8 12 II manty 19530.5542498581
9 12 II manty 9226.64184522157
10 12 II manty 6231.17733725622
11 12 II manty 4144.91988703413
1 13 II manty 387.813033975337
2 13 II manty 305.756049689953
3 13 II manty 0
4 13 II manty 0
5 13 II manty 2097.40545143764
6 13 II manty 5804.2133537222
7 13 II manty 14686.6665698692
8 13 II manty 20449.0409342452
9 13 II manty 13349.1249457614
10 13 II manty 4814.79251916426
11 13 II manty 2378.40357653226
1 14 II manty 0
2 14 II manty 0
3 14 II manty 0
4 14 II manty 1254.62116069818
5 14 II manty 3111.03756737122
6 14 II manty 6874.99008975074
7 14 II manty 15644.7326139347
8 14 II manty 16566.6114365116
9 14 II manty 11742.3269461444
10 14 II manty 6824.47944461412
11 14 II manty 3718.16976166189
1 15 II manty 0
2 15 II manty 307.724901486709
3 15 II manty 378.167391165219
4 15 II manty 785.569828427683
5 15 II manty 1273.46469365674
6 15 II manty 5145.00115996924
7 15 II manty 16542.8644736911
8 15 II manty 13426.7009152444
9 15 II manty 11989.0517302458
10 15 II manty 9201.05508015166
11 15 II manty 1497.44262456833
1 16 II manty 0
2 16 II manty 1193.78312055093
3 16 II manty 595.190062031956
4 16 II manty 607.071695832244
5 16 II manty 1126.53437312267
6 16 II manty 5284.39764628821
7 16 II manty 11527.0936190868
8 16 II manty 13084.7861577459
9 16 II manty 12441.6514627158
10 16 II manty 7494.69569829139
11 16 II manty 2704.94960275092
1 17 II manty 802.552150155705
2 17 II manty 1401.55019923514
3 17 II manty 564.517214275352
4 17 II manty 319.825954327466
5 17 II manty 600.771938599851
6 17 II manty 4372.68390273498
7 17 II manty 7953.66620346011
8 17 II manty 8316.14680692712
9 17 II manty 11196.440301102
10 17 II manty 7798.33554783317
11 17 II manty 3942.13793485722
1 18 II manty 1101.48741162634
2 18 II manty 862.718963049697
3 18 II manty 2082.48999958164
4 18 II manty 959.098122413488
5 18 II manty 319.623128398911
6 18 II manty 4114.82799459151
7 18 II manty 6157.59197244092
8 18 II manty 12548.8933917274
9 18 II manty 12855.8663720146
10 18 II manty 6833.6440270119
11 18 II manty 3590.08620851274
1 19 II manty 0
2 19 II manty 328.92449180109
3 19 II manty 290.337012575023
4 19 II manty 291.592631074433
5 19 II manty 620.772899029944
6 19 II manty 2821.55191653753
7 19 II manty 4537.06279101956
8 19 II manty 11738.9136236202
9 19 II manty 10673.8460467632
10 19 II manty 5972.72335296567
11 19 II manty 4557.35997090888
1 20 II manty 0
2 20 II manty 669.038225202127
3 20 II manty 335.571499383694
4 20 II manty 0
5 20 II manty 1315.9922815906
6 20 II manty 3381.36092025928
7 20 II manty 5840.65323266527
8 20 II manty 9185.31054263502
9 20 II manty 9816.47829021393
10 20 II manty 6503.93800541397
11 20 II manty 4041.16482617044
1 21 II manty 0
2 21 II manty 0
3 21 II manty 695.087457561595
4 21 II manty 316.911749911099
5 21 II manty 346.492458122085
6 21 II manty 1482.61018594586
7 21 II manty 3367.16321630232
8 21 II manty 5655.21977706337
9 21 II manty 8029.65359177422
10 21 II manty 4264.50700156492
11 21 II manty 2523.01209205479
1 22 II manty 0
2 22 II manty 0
3 22 II manty 1513.21612376784
4 22 II manty 663.715650466054
5 22 II manty 375.269295605262
6 22 II manty 1058.11521864347
7 22 II manty 2706.37698228402
8 22 II manty 5397.06713869095
9 22 II manty 6703.1465366607
10 22 II manty 3828.67217394476
11 22 II manty 6133.42958913198
1 23 II manty 378.52884005942
2 23 II manty 676.093680153881
3 23 II manty 0
4 23 II manty 0
5 23 II manty 659.862000929308
6 23 II manty 418.953978351764
7 23 II manty 3800.97434416264
8 23 II manty 2637.2513689846
9 23 II manty 7971.55556507845
10 23 II manty 2836.18537352241
11 23 II manty 1953.59286628103
1 24 II manty 0
2 24 II manty 279.821661451516
3 24 II manty 401.331801611526
4 24 II manty 0
5 24 II manty 571.435724497595
6 24 II manty 968.733798158222
7 24 II manty 3247.94709382025
8 24 II manty 3588.43646072589
9 24 II manty 7603.13436550847
10 24 II manty 3643.5528821428
11 24 II manty 2948.95242051124
1 25 II manty 771.471761003044
2 25 II manty 1101.3372059147
3 25 II manty 1318.56781675106
4 25 II manty 367.728197287372
5 25 II manty 279.058858439099
6 25 II manty 1084.21342158412
7 25 II manty 5177.32500906227
8 25 II manty 8549.8012866782
9 25 II manty 13653.5085287566
10 25 II manty 14380.3406577036
11 25 II manty 9444.72582141746
1 1 III manty 117448.945950828
2 1 III manty 0
3 1 III manty 0
4 1 III manty 0
5 1 III manty 0
6 1 III manty 0
7 1 III manty 0
8 1 III manty 0
9 1 III manty 0
10 1 III manty 0
11 1 III manty 0
1 2 III manty 31209.0028819805
2 2 III manty 8752.0525024483
3 2 III manty 785.209941249497
4 2 III manty 0
5 2 III manty 0
6 2 III manty 0
7 2 III manty 319.891421315428
8 2 III manty 0
9 2 III manty 0
10 2 III manty 0
11 2 III manty 0
1 3 III manty 9421.29443258925
2 3 III manty 15654.930651806
3 3 III manty 9946.99803927817
4 3 III manty 4092.05747301512
5 3 III manty 655.156307573362
6 3 III manty 354.026205570391
7 3 III manty 0
8 3 III manty 0
9 3 III manty 0
10 3 III manty 0
11 3 III manty 0
1 4 III manty 4280.86685512378
2 4 III manty 11303.8681887588
3 4 III manty 13096.6217110545
4 4 III manty 14426.954898038
5 4 III manty 5701.54403219731
6 4 III manty 2861.34435151424
7 4 III manty 0
8 4 III manty 0
9 4 III manty 0
10 4 III manty 0
11 4 III manty 0
1 5 III manty 1753.20291682955
2 5 III manty 4940.21449713171
3 5 III manty 11394.7958514654
4 5 III manty 25894.4753537966
5 5 III manty 11889.2938968954
6 5 III manty 5234.52653186203
7 5 III manty 1857.92175295524
8 5 III manty 0
9 5 III manty 0
10 5 III manty 0
11 5 III manty 0
1 6 III manty 656.652108630158
2 6 III manty 2590.91402058511
3 6 III manty 15427.9287985203
4 6 III manty 24228.2382397485
5 6 III manty 22358.3963807004
6 6 III manty 14711.2163791626
7 6 III manty 4437.27848004237
8 6 III manty 2561.93405598709
9 6 III manty 0
10 6 III manty 0
11 6 III manty 0
1 7 III manty 0
2 7 III manty 2434.70601551875
3 7 III manty 7111.35034899048
4 7 III manty 18274.3241032125
5 7 III manty 33249.5825169325
6 7 III manty 15154.2975131453
7 7 III manty 4464.40758870025
8 7 III manty 2554.54390757703
9 7 III manty 1319.95043689809
10 7 III manty 0
11 7 III manty 0
1 8 III manty 0
2 8 III manty 791.695237309107
3 8 III manty 5809.18691551574
4 8 III manty 21817.757645075
5 8 III manty 21253.3857146626
6 8 III manty 16897.2444329511
7 8 III manty 11028.2879885877
8 8 III manty 2985.84794314089
9 8 III manty 0
10 8 III manty 0
11 8 III manty 0
1 9 III manty 0
2 9 III manty 904.398339614012
3 9 III manty 4977.03577402071
4 9 III manty 12584.6414647313
5 9 III manty 17997.9284308583
6 9 III manty 21832.6728678572
7 9 III manty 12235.6474731136
8 9 III manty 3269.59736492747
9 9 III manty 1358.43483641624
10 9 III manty 293.258516982413
11 9 III manty 0
1 10 III manty 0
2 10 III manty 306.053291030988
3 10 III manty 4728.72362892534
4 10 III manty 7132.8012907198
5 10 III manty 11336.1551467991
6 10 III manty 13127.8250412029
7 10 III manty 6751.71554348295
8 10 III manty 2767.70084862423
9 10 III manty 906.798017208363
10 10 III manty 0
11 10 III manty 313.552090201187
1 11 III manty 0
2 11 III manty 383.880716230281
3 11 III manty 3355.53999799114
4 11 III manty 8091.6845851841
5 11 III manty 16866.0295488857
6 11 III manty 10747.7493069356
7 11 III manty 8524.93474224615
8 11 III manty 2336.09166766417
9 11 III manty 1714.43106900386
10 11 III manty 282.704820759436
11 11 III manty 0
1 12 III manty 573.388062687854
2 12 III manty 361.892185410501
3 12 III manty 2839.43860900622
4 12 III manty 5026.23696684289
5 12 III manty 16575.4215290213
6 12 III manty 14178.1891052388
7 12 III manty 8776.43012866492
8 12 III manty 4153.45340933376
9 12 III manty 308.292209621873
10 12 III manty 301.194795685001
11 12 III manty 0
1 13 III manty 0
2 13 III manty 1542.50039480555
3 13 III manty 1597.81573912962
4 13 III manty 2695.68823353459
5 13 III manty 12741.5502854882
6 13 III manty 9051.81515347309
7 13 III manty 9729.058272946
8 13 III manty 3651.91552499182
9 13 III manty 2561.04916703524
10 13 III manty 0
11 13 III manty 0
1 14 III manty 391.720638010817
2 14 III manty 318.688809740609
3 14 III manty 993.407632387254
4 14 III manty 3279.70741010249
5 14 III manty 6428.61901582166
6 14 III manty 13132.1173536625
7 14 III manty 5415.93512928538
8 14 III manty 4691.53265800635
9 14 III manty 1675.94987357705
10 14 III manty 0
11 14 III manty 0
1 15 III manty 0
2 15 III manty 0
3 15 III manty 562.780709972463
4 15 III manty 2913.31618951342
5 15 III manty 7028.8373230091
6 15 III manty 10022.9425969815
7 15 III manty 9302.88045015631
8 15 III manty 5107.85592844843
9 15 III manty 1336.53247822852
10 15 III manty 0
11 15 III manty 0
1 16 III manty 0
2 16 III manty 288.34534300481
3 16 III manty 782.240876302812
4 16 III manty 4974.55663992251
5 16 III manty 5161.87557135224
6 16 III manty 9188.64706636668
7 16 III manty 8164.42350734258
8 16 III manty 4256.86216459447
9 16 III manty 1148.4192012474
10 16 III manty 801.973006998528
11 16 III manty 0
1 17 III manty 0
2 17 III manty 0
3 17 III manty 666.720634322678
4 17 III manty 2399.67466537702
5 17 III manty 5263.72894391427
6 17 III manty 6477.67018315406
7 17 III manty 7563.98516805327
8 17 III manty 3487.07565690206
9 17 III manty 2472.86888706455
10 17 III manty 670.998349157604
11 17 III manty 0
1 18 III manty 0
2 18 III manty 708.152262838178
3 18 III manty 349.53575103803
4 18 III manty 962.651309961924
5 18 III manty 2217.28461231694
6 18 III manty 6185.7971473953
7 18 III manty 5598.69221271333
8 18 III manty 5678.6299711549
9 18 III manty 1393.12081275691
10 18 III manty 743.765258318808
11 18 III manty 0
1 19 III manty 428.244343637118
2 19 III manty 240.795692021519
3 19 III manty 339.133679779853
4 19 III manty 1061.53621305663
5 19 III manty 2548.42498240671
6 19 III manty 7574.83641543869
7 19 III manty 4479.78075693887
8 19 III manty 6144.28490336374
9 19 III manty 2870.52872880044
10 19 III manty 280.620295415003
11 19 III manty 0
1 20 III manty 0
2 20 III manty 899.843724090613
3 20 III manty 0
4 20 III manty 651.088716477768
5 20 III manty 4598.08890378841
6 20 III manty 3094.44774966776
7 20 III manty 4400.33923511216
8 20 III manty 3688.35649932258
9 20 III manty 1559.9781542759
10 20 III manty 1038.3984773901
11 20 III manty 281.699235387074
1 21 III manty 0
2 21 III manty 0
3 21 III manty 293.98851011531
4 21 III manty 0
5 21 III manty 1530.93720754181
6 21 III manty 4010.84390694528
7 21 III manty 5097.58927158167
8 21 III manty 2466.76276927646
9 21 III manty 3199.92168077057
10 21 III manty 335.829906416727
11 21 III manty 1128.4955026306
1 22 III manty 357.844659068183
2 22 III manty 684.031543386191
3 22 III manty 323.848626294032
4 22 III manty 678.957900493818
5 22 III manty 2641.12902948802
6 22 III manty 4534.92286134677
7 22 III manty 6058.65683288564
8 22 III manty 4676.50070345123
9 22 III manty 2933.11223641736
10 22 III manty 594.6853498196
11 22 III manty 0
1 23 III manty 0
2 23 III manty 313.930294846468
3 23 III manty 639.340081344198
4 23 III manty 772.275017023792
5 23 III manty 998.568472222999
6 23 III manty 2512.97707958207
7 23 III manty 2499.90218037408
8 23 III manty 1955.12701794211
9 23 III manty 1656.71850225279
10 23 III manty 373.987984231414
11 23 III manty 337.779928822558
1 24 III manty 0
2 24 III manty 0
3 24 III manty 278.939639080077
4 24 III manty 282.375782709846
5 24 III manty 714.011527705543
6 24 III manty 2731.99357073697
7 24 III manty 3406.3842104148
8 24 III manty 3134.7394842506
9 24 III manty 936.940122218427
10 24 III manty 921.19944403647
11 24 III manty 321.872538349227
1 25 III manty 335.297232879127
2 25 III manty 653.394461413103
