vol age siteclass species area
3 14 SE33 BT 0
4 14 SE33 BT 0
5 14 SE33 BT 0
6 14 SE33 BT 0
7 14 SE33 BT 0
8 14 SE33 BT 0
9 14 SE33 BT 0
10 14 SE33 BT 0
11 14 SE33 BT 0
12 14 SE33 BT 0
13 14 SE33 BT 0
14 14 SE33 BT 9925.2
15 14 SE33 BT 0
16 14 SE33 BT 0
17 14 SE33 BT 0
1 15 SE33 BT 0
2 15 SE33 BT 0
3 15 SE33 BT 0
4 15 SE33 BT 0
5 15 SE33 BT 0
6 15 SE33 BT 0
7 15 SE33 BT 0
8 15 SE33 BT 0
9 15 SE33 BT 0
10 15 SE33 BT 0
11 15 SE33 BT 0
12 15 SE33 BT 0
13 15 SE33 BT 0
14 15 SE33 BT 2071.5
15 15 SE33 BT 0
16 15 SE33 BT 0
17 15 SE33 BT 0
1 16 SE33 BT 0
2 16 SE33 BT 0
3 16 SE33 BT 0
4 16 SE33 BT 0
5 16 SE33 BT 0
6 16 SE33 BT 0
7 16 SE33 BT 0
8 16 SE33 BT 0
9 16 SE33 BT 0
10 16 SE33 BT 0
11 16 SE33 BT 0
12 16 SE33 BT 0
13 16 SE33 BT 0
14 16 SE33 BT 0
15 16 SE33 BT 2071.5
16 16 SE33 BT 0
17 16 SE33 BT 0
1 1 SE11 OB 412.82
2 1 SE11 OB 0
3 1 SE11 OB 0
4 1 SE11 OB 0
5 1 SE11 OB 0
6 1 SE11 OB 0
7 1 SE11 OB 0
8 1 SE11 OB 0
9 1 SE11 OB 0
10 1 SE11 OB 0
11 1 SE11 OB 0
12 1 SE11 OB 0
13 1 SE11 OB 0
14 1 SE11 OB 0
15 1 SE11 OB 0
16 1 SE11 OB 0
17 1 SE11 OB 0
1 2 SE11 OB 0
2 2 SE11 OB 0
3 2 SE11 OB 412.82
4 2 SE11 OB 0
5 2 SE11 OB 0
6 2 SE11 OB 0
7 2 SE11 OB 0
8 2 SE11 OB 0
9 2 SE11 OB 0
10 2 SE11 OB 0
11 2 SE11 OB 0
12 2 SE11 OB 0
13 2 SE11 OB 0
14 2 SE11 OB 0
15 2 SE11 OB 0
16 2 SE11 OB 0
17 2 SE11 OB 0
1 3 SE11 OB 0
2 3 SE11 OB 0
3 3 SE11 OB 0
4 3 SE11 OB 688.35
5 3 SE11 OB 0
6 3 SE11 OB 0
7 3 SE11 OB 0
8 3 SE11 OB 0
9 3 SE11 OB 0
10 3 SE11 OB 0
11 3 SE11 OB 0
12 3 SE11 OB 0
13 3 SE11 OB 0
14 3 SE11 OB 0
15 3 SE11 OB 0
16 3 SE11 OB 0
17 3 SE11 OB 0
1 4 SE11 OB 0
2 4 SE11 OB 0
3 4 SE11 OB 0
4 4 SE11 OB 0
5 4 SE11 OB 688.35
6 4 SE11 OB 0
7 4 SE11 OB 0
8 4 SE11 OB 0
9 4 SE11 OB 0
10 4 SE11 OB 0
11 4 SE11 OB 0
12 4 SE11 OB 0
13 4 SE11 OB 0
14 4 SE11 OB 0
15 4 SE11 OB 0
16 4 SE11 OB 0
17 4 SE11 OB 0
1 5 SE11 OB 0
2 5 SE11 OB 0
3 5 SE11 OB 0
4 5 SE11 OB 0
5 5 SE11 OB 0
6 5 SE11 OB 0
7 5 SE11 OB 1147.17
8 5 SE11 OB 0
9 5 SE11 OB 0
10 5 SE11 OB 0
11 5 SE11 OB 0
12 5 SE11 OB 0
13 5 SE11 OB 0
14 5 SE11 OB 0
15 5 SE11 OB 0
16 5 SE11 OB 0
17 5 SE11 OB 0
1 6 SE11 OB 0
2 6 SE11 OB 0
3 6 SE11 OB 0
4 6 SE11 OB 0
5 6 SE11 OB 0
6 6 SE11 OB 0
7 6 SE11 OB 0
8 6 SE11 OB 1147.17
9 6 SE11 OB 0
10 6 SE11 OB 0
11 6 SE11 OB 0
12 6 SE11 OB 0
13 6 SE11 OB 0
14 6 SE11 OB 0
15 6 SE11 OB 0
16 6 SE11 OB 0
17 6 SE11 OB 0
1 7 SE11 OB 0
2 7 SE11 OB 0
3 7 SE11 OB 0
4 7 SE11 OB 0
5 7 SE11 OB 0
6 7 SE11 OB 0
7 7 SE11 OB 0
8 7 SE11 OB 0
9 7 SE11 OB 1082
10 7 SE11 OB 0
11 7 SE11 OB 0
12 7 SE11 OB 0
13 7 SE11 OB 0
14 7 SE11 OB 0
15 7 SE11 OB 0
16 7 SE11 OB 0
17 7 SE11 OB 0
1 8 SE11 OB 0
2 8 SE11 OB 0
3 8 SE11 OB 0
4 8 SE11 OB 0
5 8 SE11 OB 0
6 8 SE11 OB 0
7 8 SE11 OB 0
8 8 SE11 OB 0
9 8 SE11 OB 0
10 8 SE11 OB 1082
11 8 SE11 OB 0
12 8 SE11 OB 0
13 8 SE11 OB 0
14 8 SE11 OB 0
15 8 SE11 OB 0
16 8 SE11 OB 0
17 8 SE11 OB 0
1 9 SE11 OB 0
2 9 SE11 OB 0
3 9 SE11 OB 0
4 9 SE11 OB 0
5 9 SE11 OB 0
6 9 SE11 OB 0
7 9 SE11 OB 0
8 9 SE11 OB 0
9 9 SE11 OB 0
10 9 SE11 OB 421.92
11 9 SE11 OB 0
12 9 SE11 OB 0
13 9 SE11 OB 0
14 9 SE11 OB 0
15 9 SE11 OB 0
16 9 SE11 OB 0
17 9 SE11 OB 0
1 10 SE11 OB 0
2 10 SE11 OB 0
3 10 SE11 OB 0
4 10 SE11 OB 0
5 10 SE11 OB 0
6 10 SE11 OB 0
7 10 SE11 OB 0
8 10 SE11 OB 0
9 10 SE11 OB 0
10 10 SE11 OB 0
11 10 SE11 OB 421.92
12 10 SE11 OB 0
13 10 SE11 OB 0
14 10 SE11 OB 0
15 10 SE11 OB 0
16 10 SE11 OB 0
17 10 SE11 OB 0
1 11 SE11 OB 0
2 11 SE11 OB 0
3 11 SE11 OB 0
4 11 SE11 OB 0
5 11 SE11 OB 0
6 11 SE11 OB 0
7 11 SE11 OB 0
8 11 SE11 OB 0
9 11 SE11 OB 0
10 11 SE11 OB 0
11 11 SE11 OB 0
12 11 SE11 OB 241.03
13 11 SE11 OB 0
14 11 SE11 OB 0
15 11 SE11 OB 0
16 11 SE11 OB 0
17 11 SE11 OB 0
1 12 SE11 OB 0
2 12 SE11 OB 0
3 12 SE11 OB 0
4 12 SE11 OB 0
5 12 SE11 OB 0
6 12 SE11 OB 0
7 12 SE11 OB 0
8 12 SE11 OB 0
9 12 SE11 OB 0
10 12 SE11 OB 0
11 12 SE11 OB 0
12 12 SE11 OB 0
13 12 SE11 OB 241.03
14 12 SE11 OB 0
15 12 SE11 OB 0
16 12 SE11 OB 0
17 12 SE11 OB 0
1 13 SE11 OB 0
2 13 SE11 OB 0
3 13 SE11 OB 0
4 13 SE11 OB 0
5 13 SE11 OB 0
6 13 SE11 OB 0
7 13 SE11 OB 0
8 13 SE11 OB 0
9 13 SE11 OB 0
10 13 SE11 OB 0
11 13 SE11 OB 0
12 13 SE11 OB 0
13 13 SE11 OB 0
14 13 SE11 OB 63.73
15 13 SE11 OB 0
16 13 SE11 OB 0
17 13 SE11 OB 0
1 14 SE11 OB 0
2 14 SE11 OB 0
3 14 SE11 OB 0
4 14 SE11 OB 0
5 14 SE11 OB 0
6 14 SE11 OB 0
7 14 SE11 OB 0
8 14 SE11 OB 0
9 14 SE11 OB 0
10 14 SE11 OB 0
11 14 SE11 OB 0
12 14 SE11 OB 0
13 14 SE11 OB 0
14 14 SE11 OB 63.73
15 14 SE11 OB 0
16 14 SE11 OB 0
17 14 SE11 OB 0
1 15 SE11 OB 0
2 15 SE11 OB 0
3 15 SE11 OB 0
4 15 SE11 OB 0
5 15 SE11 OB 0
6 15 SE11 OB 0
7 15 SE11 OB 0
8 15 SE11 OB 0
9 15 SE11 OB 0
10 15 SE11 OB 0
11 15 SE11 OB 0
12 15 SE11 OB 0
13 15 SE11 OB 0
14 15 SE11 OB 38.1
15 15 SE11 OB 0
16 15 SE11 OB 0
17 15 SE11 OB 0
1 16 SE11 OB 0
2 16 SE11 OB 0
3 16 SE11 OB 0
4 16 SE11 OB 0
5 16 SE11 OB 0
6 16 SE11 OB 0
7 16 SE11 OB 0
8 16 SE11 OB 0
9 16 SE11 OB 0
10 16 SE11 OB 0
11 16 SE11 OB 0
12 16 SE11 OB 0
13 16 SE11 OB 0
14 16 SE11 OB 0
15 16 SE11 OB 38.1
16 16 SE11 OB 0
17 16 SE11 OB 0
1 1 SE12 OB 2848.15
2 1 SE12 OB 0
3 1 SE12 OB 0
4 1 SE12 OB 0
5 1 SE12 OB 0
6 1 SE12 OB 0
7 1 SE12 OB 0
8 1 SE12 OB 0
9 1 SE12 OB 0
10 1 SE12 OB 0
11 1 SE12 OB 0
12 1 SE12 OB 0
13 1 SE12 OB 0
14 1 SE12 OB 0
15 1 SE12 OB 0
16 1 SE12 OB 0
17 1 SE12 OB 0
1 2 SE12 OB 0
2 2 SE12 OB 0
3 2 SE12 OB 2848.15
4 2 SE12 OB 0
5 2 SE12 OB 0
6 2 SE12 OB 0
7 2 SE12 OB 0
8 2 SE12 OB 0
9 2 SE12 OB 0
10 2 SE12 OB 0
11 2 SE12 OB 0
12 2 SE12 OB 0
13 2 SE12 OB 0
14 2 SE12 OB 0
15 2 SE12 OB 0
16 2 SE12 OB 0
17 2 SE12 OB 0
1 3 SE12 OB 0
2 3 SE12 OB 0
3 3 SE12 OB 0
4 3 SE12 OB 4749.12
5 3 SE12 OB 0
6 3 SE12 OB 0
7 3 SE12 OB 0
8 3 SE12 OB 0
9 3 SE12 OB 0
10 3 SE12 OB 0
11 3 SE12 OB 0
12 3 SE12 OB 0
13 3 SE12 OB 0
14 3 SE12 OB 0
15 3 SE12 OB 0
16 3 SE12 OB 0
17 3 SE12 OB 0
1 4 SE12 OB 0
2 4 SE12 OB 0
3 4 SE12 OB 0
4 4 SE12 OB 0
5 4 SE12 OB 4749.12
6 4 SE12 OB 0
7 4 SE12 OB 0
8 4 SE12 OB 0
9 4 SE12 OB 0
10 4 SE12 OB 0
11 4 SE12 OB 0
12 4 SE12 OB 0
13 4 SE12 OB 0
14 4 SE12 OB 0
15 4 SE12 OB 0
16 4 SE12 OB 0
17 4 SE12 OB 0
1 5 SE12 OB 0
2 5 SE12 OB 0
3 5 SE12 OB 0
4 5 SE12 OB 0
5 5 SE12 OB 0
6 5 SE12 OB 0
7 5 SE12 OB 7914.64
8 5 SE12 OB 0
9 5 SE12 OB 0
10 5 SE12 OB 0
11 5 SE12 OB 0
12 5 SE12 OB 0
13 5 SE12 OB 0
14 5 SE12 OB 0
15 5 SE12 OB 0
16 5 SE12 OB 0
17 5 SE12 OB 0
1 6 SE12 OB 0
2 6 SE12 OB 0
3 6 SE12 OB 0
4 6 SE12 OB 0
5 6 SE12 OB 0
6 6 SE12 OB 0
7 6 SE12 OB 0
8 6 SE12 OB 7914.64
9 6 SE12 OB 0
10 6 SE12 OB 0
11 6 SE12 OB 0
12 6 SE12 OB 0
13 6 SE12 OB 0
14 6 SE12 OB 0
15 6 SE12 OB 0
16 6 SE12 OB 0
17 6 SE12 OB 0
1 7 SE12 OB 0
2 7 SE12 OB 0
3 7 SE12 OB 0
4 7 SE12 OB 0
5 7 SE12 OB 0
6 7 SE12 OB 0
7 7 SE12 OB 0
8 7 SE12 OB 0
9 7 SE12 OB 7465.02
10 7 SE12 OB 0
11 7 SE12 OB 0
12 7 SE12 OB 0
13 7 SE12 OB 0
14 7 SE12 OB 0
15 7 SE12 OB 0
16 7 SE12 OB 0
17 7 SE12 OB 0
1 8 SE12 OB 0
2 8 SE12 OB 0
3 8 SE12 OB 0
4 8 SE12 OB 0
5 8 SE12 OB 0
6 8 SE12 OB 0
7 8 SE12 OB 0
8 8 SE12 OB 0
9 8 SE12 OB 0
10 8 SE12 OB 7465.02
11 8 SE12 OB 0
12 8 SE12 OB 0
13 8 SE12 OB 0
14 8 SE12 OB 0
15 8 SE12 OB 0
16 8 SE12 OB 0
17 8 SE12 OB 0
1 9 SE12 OB 0
2 9 SE12 OB 0
3 9 SE12 OB 0
4 9 SE12 OB 0
5 9 SE12 OB 0
6 9 SE12 OB 0
7 9 SE12 OB 0
8 9 SE12 OB 0
9 9 SE12 OB 0
10 9 SE12 OB 2910.96
11 9 SE12 OB 0
12 9 SE12 OB 0
13 9 SE12 OB 0
14 9 SE12 OB 0
15 9 SE12 OB 0
16 9 SE12 OB 0
17 9 SE12 OB 0
1 10 SE12 OB 0
2 10 SE12 OB 0
3 10 SE12 OB 0
4 10 SE12 OB 0
5 10 SE12 OB 0
6 10 SE12 OB 0
7 10 SE12 OB 0
8 10 SE12 OB 0
9 10 SE12 OB 0
10 10 SE12 OB 0
11 10 SE12 OB 2910.96
12 10 SE12 OB 0
13 10 SE12 OB 0
14 10 SE12 OB 0
15 10 SE12 OB 0
16 10 SE12 OB 0
17 10 SE12 OB 0
1 11 SE12 OB 0
2 11 SE12 OB 0
3 11 SE12 OB 0
4 11 SE12 OB 0
5 11 SE12 OB 0
6 11 SE12 OB 0
7 11 SE12 OB 0
8 11 SE12 OB 0
9 11 SE12 OB 0
10 11 SE12 OB 0
11 11 SE12 OB 0
12 11 SE12 OB 1662.93
13 11 SE12 OB 0
14 11 SE12 OB 0
15 11 SE12 OB 0
16 11 SE12 OB 0
17 11 SE12 OB 0
1 12 SE12 OB 0
2 12 SE12 OB 0
3 12 SE12 OB 0
4 12 SE12 OB 0
5 12 SE12 OB 0
6 12 SE12 OB 0
7 12 SE12 OB 0
8 12 SE12 OB 0
9 12 SE12 OB 0
10 12 SE12 OB 0
11 12 SE12 OB 0
12 12 SE12 OB 0
13 12 SE12 OB 1662.93
14 12 SE12 OB 0
15 12 SE12 OB 0
16 12 SE12 OB 0
17 12 SE12 OB 0
1 13 SE12 OB 0
2 13 SE12 OB 0
3 13 SE12 OB 0
4 13 SE12 OB 0
5 13 SE12 OB 0
6 13 SE12 OB 0
7 13 SE12 OB 0
8 13 SE12 OB 0
9 13 SE12 OB 0
10 13 SE12 OB 0
11 13 SE12 OB 0
12 13 SE12 OB 0
13 13 SE12 OB 0
14 13 SE12 OB 439.7
15 13 SE12 OB 0
16 13 SE12 OB 0
17 13 SE12 OB 0
1 14 SE12 OB 0
2 14 SE12 OB 0
3 14 SE12 OB 0
4 14 SE12 OB 0
5 14 SE12 OB 0
6 14 SE12 OB 0
7 14 SE12 OB 0
8 14 SE12 OB 0
9 14 SE12 OB 0
10 14 SE12 OB 0
11 14 SE12 OB 0
12 14 SE12 OB 0
13 14 SE12 OB 0
14 14 SE12 OB 439.7
15 14 SE12 OB 0
16 14 SE12 OB 0
17 14 SE12 OB 0
1 15 SE12 OB 0
2 15 SE12 OB 0
3 15 SE12 OB 0
4 15 SE12 OB 0
5 15 SE12 OB 0
6 15 SE12 OB 0
7 15 SE12 OB 0
8 15 SE12 OB 0
9 15 SE12 OB 0
10 15 SE12 OB 0
11 15 SE12 OB 0
12 15 SE12 OB 0
13 15 SE12 OB 0
14 15 SE12 OB 262.83
15 15 SE12 OB 0
16 15 SE12 OB 0
17 15 SE12 OB 0
1 16 SE12 OB 0
2 16 SE12 OB 0
3 16 SE12 OB 0
4 16 SE12 OB 0
5 16 SE12 OB 0
6 16 SE12 OB 0
7 16 SE12 OB 0
8 16 SE12 OB 0
9 16 SE12 OB 0
10 16 SE12 OB 0
11 16 SE12 OB 0
12 16 SE12 OB 0
13 16 SE12 OB 0
14 16 SE12 OB 0
15 16 SE12 OB 262.83
16 16 SE12 OB 0
17 16 SE12 OB 0
1 1 SE21 OB 6848.24
2 1 SE21 OB 0
3 1 SE21 OB 0
4 1 SE21 OB 0
5 1 SE21 OB 0
6 1 SE21 OB 0
7 1 SE21 OB 0
8 1 SE21 OB 0
9 1 SE21 OB 0
10 1 SE21 OB 0
11 1 SE21 OB 0
12 1 SE21 OB 0
13 1 SE21 OB 0
14 1 SE21 OB 0
15 1 SE21 OB 0
16 1 SE21 OB 0
17 1 SE21 OB 0
1 2 SE21 OB 0
2 2 SE21 OB 0
3 2 SE21 OB 6848.24
4 2 SE21 OB 0
5 2 SE21 OB 0
6 2 SE21 OB 0
7 2 SE21 OB 0
8 2 SE21 OB 0
9 2 SE21 OB 0
10 2 SE21 OB 0
11 2 SE21 OB 0
12 2 SE21 OB 0
13 2 SE21 OB 0
14 2 SE21 OB 0
15 2 SE21 OB 0
16 2 SE21 OB 0
17 2 SE21 OB 0
1 3 SE21 OB 0
2 3 SE21 OB 0
3 3 SE21 OB 0
4 3 SE21 OB 15311.72
5 3 SE21 OB 0
6 3 SE21 OB 0
7 3 SE21 OB 0
8 3 SE21 OB 0
9 3 SE21 OB 0
10 3 SE21 OB 0
11 3 SE21 OB 0
12 3 SE21 OB 0
13 3 SE21 OB 0
14 3 SE21 OB 0
15 3 SE21 OB 0
16 3 SE21 OB 0
17 3 SE21 OB 0
1 4 SE21 OB 0
2 4 SE21 OB 0
3 4 SE21 OB 0
4 4 SE21 OB 0
5 4 SE21 OB 15311.72
6 4 SE21 OB 0
7 4 SE21 OB 0
8 4 SE21 OB 0
9 4 SE21 OB 0
10 4 SE21 OB 0
11 4 SE21 OB 0
12 4 SE21 OB 0
13 4 SE21 OB 0
14 4 SE21 OB 0
15 4 SE21 OB 0
16 4 SE21 OB 0
17 4 SE21 OB 0
1 5 SE21 OB 0
2 5 SE21 OB 0
3 5 SE21 OB 0
4 5 SE21 OB 0
5 5 SE21 OB 0
6 5 SE21 OB 0
7 5 SE21 OB 27422.12
8 5 SE21 OB 0
9 5 SE21 OB 0
10 5 SE21 OB 0
11 5 SE21 OB 0
12 5 SE21 OB 0
13 5 SE21 OB 0
14 5 SE21 OB 0
15 5 SE21 OB 0
16 5 SE21 OB 0
17 5 SE21 OB 0
1 6 SE21 OB 0
2 6 SE21 OB 0
3 6 SE21 OB 0
4 6 SE21 OB 0
5 6 SE21 OB 0
6 6 SE21 OB 0
7 6 SE21 OB 0
8 6 SE21 OB 27422.12
9 6 SE21 OB 0
10 6 SE21 OB 0
11 6 SE21 OB 0
12 6 SE21 OB 0
13 6 SE21 OB 0
14 6 SE21 OB 0
15 6 SE21 OB 0
16 6 SE21 OB 0
17 6 SE21 OB 0
1 7 SE21 OB 0
2 7 SE21 OB 0
3 7 SE21 OB 0
4 7 SE21 OB 0
5 7 SE21 OB 0
6 7 SE21 OB 0
7 7 SE21 OB 0
8 7 SE21 OB 0
9 7 SE21 OB 32053.04
10 7 SE21 OB 0
11 7 SE21 OB 0
12 7 SE21 OB 0
13 7 SE21 OB 0
14 7 SE21 OB 0
15 7 SE21 OB 0
16 7 SE21 OB 0
17 7 SE21 OB 0
1 8 SE21 OB 0
2 8 SE21 OB 0
3 8 SE21 OB 0
4 8 SE21 OB 0
5 8 SE21 OB 0
6 8 SE21 OB 0
7 8 SE21 OB 0
8 8 SE21 OB 0
9 8 SE21 OB 0
10 8 SE21 OB 32053.04
11 8 SE21 OB 0
12 8 SE21 OB 0
13 8 SE21 OB 0
14 8 SE21 OB 0
15 8 SE21 OB 0
16 8 SE21 OB 0
17 8 SE21 OB 0
1 9 SE21 OB 0
2 9 SE21 OB 0
3 9 SE21 OB 0
4 9 SE21 OB 0
5 9 SE21 OB 0
6 9 SE21 OB 0
7 9 SE21 OB 0
8 9 SE21 OB 0
9 9 SE21 OB 0
10 9 SE21 OB 18571.4
11 9 SE21 OB 0
12 9 SE21 OB 0
13 9 SE21 OB 0
14 9 SE21 OB 0
15 9 SE21 OB 0
16 9 SE21 OB 0
17 9 SE21 OB 0
1 10 SE21 OB 0
2 10 SE21 OB 0
3 10 SE21 OB 0
4 10 SE21 OB 0
5 10 SE21 OB 0
6 10 SE21 OB 0
7 10 SE21 OB 0
8 10 SE21 OB 0
9 10 SE21 OB 0
10 10 SE21 OB 0
11 10 SE21 OB 18571.4
12 10 SE21 OB 0
13 10 SE21 OB 0
14 10 SE21 OB 0
15 10 SE21 OB 0
16 10 SE21 OB 0
17 10 SE21 OB 0
1 11 SE21 OB 0
2 11 SE21 OB 0
3 11 SE21 OB 0
4 11 SE21 OB 0
5 11 SE21 OB 0
6 11 SE21 OB 0
7 11 SE21 OB 0
8 11 SE21 OB 0
9 11 SE21 OB 0
10 11 SE21 OB 0
11 11 SE21 OB 0
12 11 SE21 OB 11335.93
13 11 SE21 OB 0
14 11 SE21 OB 0
15 11 SE21 OB 0
16 11 SE21 OB 0
17 11 SE21 OB 0
1 12 SE21 OB 0
2 12 SE21 OB 0
3 12 SE21 OB 0
4 12 SE21 OB 0
5 12 SE21 OB 0
6 12 SE21 OB 0
7 12 SE21 OB 0
8 12 SE21 OB 0
9 12 SE21 OB 0
10 12 SE21 OB 0
11 12 SE21 OB 0
12 12 SE21 OB 0
13 12 SE21 OB 11335.93
14 12 SE21 OB 0
15 12 SE21 OB 0
16 12 SE21 OB 0
17 12 SE21 OB 0
1 13 SE21 OB 0
2 13 SE21 OB 0
3 13 SE21 OB 0
4 13 SE21 OB 0
5 13 SE21 OB 0
6 13 SE21 OB 0
7 13 SE21 OB 0
8 13 SE21 OB 0
9 13 SE21 OB 0
10 13 SE21 OB 0
11 13 SE21 OB 0
12 13 SE21 OB 0
13 13 SE21 OB 0
14 13 SE21 OB 3697.31
15 13 SE21 OB 0
16 13 SE21 OB 0
17 13 SE21 OB 0
1 14 SE21 OB 0
2 14 SE21 OB 0
3 14 SE21 OB 0
4 14 SE21 OB 0
5 14 SE21 OB 0
6 14 SE21 OB 0
7 14 SE21 OB 0
8 14 SE21 OB 0
9 14 SE21 OB 0
10 14 SE21 OB 0
11 14 SE21 OB 0
12 14 SE21 OB 0
13 14 SE21 OB 0
14 14 SE21 OB 3697.31
15 14 SE21 OB 0
16 14 SE21 OB 0
17 14 SE21 OB 0
1 15 SE21 OB 0
2 15 SE21 OB 0
3 15 SE21 OB 0
4 15 SE21 OB 0
5 15 SE21 OB 0
6 15 SE21 OB 0
7 15 SE21 OB 0
8 15 SE21 OB 0
9 15 SE21 OB 0
10 15 SE21 OB 0
11 15 SE21 OB 0
12 15 SE21 OB 0
13 15 SE21 OB 0
14 15 SE21 OB 124.56
15 15 SE21 OB 0
16 15 SE21 OB 0
17 15 SE21 OB 0
1 16 SE21 OB 0
2 16 SE21 OB 0
3 16 SE21 OB 0
4 16 SE21 OB 0
5 16 SE21 OB 0
6 16 SE21 OB 0
7 16 SE21 OB 0
8 16 SE21 OB 0
9 16 SE21 OB 0
10 16 SE21 OB 0
11 16 SE21 OB 0
12 16 SE21 OB 0
13 16 SE21 OB 0
14 16 SE21 OB 0
15 16 SE21 OB 124.56
16 16 SE21 OB 0
17 16 SE21 OB 0
1 1 SE22 OB 1782.07
2 1 SE22 OB 0
3 1 SE22 OB 0
4 1 SE22 OB 0
5 1 SE22 OB 0
6 1 SE22 OB 0
7 1 SE22 OB 0
8 1 SE22 OB 0
9 1 SE22 OB 0
10 1 SE22 OB 0
11 1 SE22 OB 0
12 1 SE22 OB 0
13 1 SE22 OB 0
14 1 SE22 OB 0
15 1 SE22 OB 0
16 1 SE22 OB 0
17 1 SE22 OB 0
1 2 SE22 OB 0
2 2 SE22 OB 0
3 2 SE22 OB 1782.07
4 2 SE22 OB 0
5 2 SE22 OB 0
6 2 SE22 OB 0
7 2 SE22 OB 0
8 2 SE22 OB 0
9 2 SE22 OB 0
10 2 SE22 OB 0
11 2 SE22 OB 0
12 2 SE22 OB 0
13 2 SE22 OB 0
14 2 SE22 OB 0
15 2 SE22 OB 0
16 2 SE22 OB 0
17 2 SE22 OB 0
1 3 SE22 OB 0
2 3 SE22 OB 0
3 3 SE22 OB 0
4 3 SE22 OB 3984.48
5 3 SE22 OB 0
6 3 SE22 OB 0
7 3 SE22 OB 0
8 3 SE22 OB 0
9 3 SE22 OB 0
10 3 SE22 OB 0
11 3 SE22 OB 0
12 3 SE22 OB 0
13 3 SE22 OB 0
14 3 SE22 OB 0
15 3 SE22 OB 0
16 3 SE22 OB 0
17 3 SE22 OB 0
1 4 SE22 OB 0
2 4 SE22 OB 0
3 4 SE22 OB 0
4 4 SE22 OB 0
5 4 SE22 OB 3984.48
6 4 SE22 OB 0
7 4 SE22 OB 0
8 4 SE22 OB 0
9 4 SE22 OB 0
10 4 SE22 OB 0
11 4 SE22 OB 0
12 4 SE22 OB 0
13 4 SE22 OB 0
14 4 SE22 OB 0
15 4 SE22 OB 0
16 4 SE22 OB 0
17 4 SE22 OB 0
1 5 SE22 OB 0
2 5 SE22 OB 0
3 5 SE22 OB 0
4 5 SE22 OB 0
5 5 SE22 OB 0
6 5 SE22 OB 0
7 5 SE22 OB 7135.89
8 5 SE22 OB 0
9 5 SE22 OB 0
10 5 SE22 OB 0
11 5 SE22 OB 0
12 5 SE22 OB 0
13 5 SE22 OB 0
14 5 SE22 OB 0
15 5 SE22 OB 0
16 5 SE22 OB 0
17 5 SE22 OB 0
1 6 SE22 OB 0
2 6 SE22 OB 0
3 6 SE22 OB 0
4 6 SE22 OB 0
5 6 SE22 OB 0
6 6 SE22 OB 0
7 6 SE22 OB 0
8 6 SE22 OB 7135.89
9 6 SE22 OB 0
10 6 SE22 OB 0
11 6 SE22 OB 0
12 6 SE22 OB 0
13 6 SE22 OB 0
14 6 SE22 OB 0
15 6 SE22 OB 0
16 6 SE22 OB 0
17 6 SE22 OB 0
1 7 SE22 OB 0
2 7 SE22 OB 0
3 7 SE22 OB 0
4 7 SE22 OB 0
5 7 SE22 OB 0
6 7 SE22 OB 0
7 7 SE22 OB 0
8 7 SE22 OB 0
9 7 SE22 OB 8340.97
10 7 SE22 OB 0
11 7 SE22 OB 0
12 7 SE22 OB 0
13 7 SE22 OB 0
14 7 SE22 OB 0
15 7 SE22 OB 0
16 7 SE22 OB 0
17 7 SE22 OB 0
1 8 SE22 OB 0
2 8 SE22 OB 0
3 8 SE22 OB 0
4 8 SE22 OB 0
5 8 SE22 OB 0
6 8 SE22 OB 0
7 8 SE22 OB 0
8 8 SE22 OB 0
9 8 SE22 OB 0
10 8 SE22 OB 8340.97
11 8 SE22 OB 0
12 8 SE22 OB 0
13 8 SE22 OB 0
14 8 SE22 OB 0
15 8 SE22 OB 0
16 8 SE22 OB 0
17 8 SE22 OB 0
1 9 SE22 OB 0
2 9 SE22 OB 0
3 9 SE22 OB 0
4 9 SE22 OB 0
5 9 SE22 OB 0
6 9 SE22 OB 0
7 9 SE22 OB 0
8 9 SE22 OB 0
9 9 SE22 OB 0
10 9 SE22 OB 4832.72
11 9 SE22 OB 0
12 9 SE22 OB 0
13 9 SE22 OB 0
14 9 SE22 OB 0
15 9 SE22 OB 0
16 9 SE22 OB 0
17 9 SE22 OB 0
1 10 SE22 OB 0
2 10 SE22 OB 0
3 10 SE22 OB 0
4 10 SE22 OB 0
5 10 SE22 OB 0
6 10 SE22 OB 0
7 10 SE22 OB 0
8 10 SE22 OB 0
9 10 SE22 OB 0
10 10 SE22 OB 0
11 10 SE22 OB 4832.72
12 10 SE22 OB 0
13 10 SE22 OB 0
14 10 SE22 OB 0
15 10 SE22 OB 0
16 10 SE22 OB 0
17 10 SE22 OB 0
1 11 SE22 OB 0
2 11 SE22 OB 0
3 11 SE22 OB 0
4 11 SE22 OB 0
5 11 SE22 OB 0
6 11 SE22 OB 0
7 11 SE22 OB 0
8 11 SE22 OB 0
9 11 SE22 OB 0
10 11 SE22 OB 0
11 11 SE22 OB 0
12 11 SE22 OB 2949.88
13 11 SE22 OB 0
14 11 SE22 OB 0
15 11 SE22 OB 0
16 11 SE22 OB 0
17 11 SE22 OB 0
1 12 SE22 OB 0
2 12 SE22 OB 0
3 12 SE22 OB 0
4 12 SE22 OB 0
5 12 SE22 OB 0
6 12 SE22 OB 0
7 12 SE22 OB 0
8 12 SE22 OB 0
9 12 SE22 OB 0
10 12 SE22 OB 0
11 12 SE22 OB 0
